id,comment_id,Comment
2555,4398,"With this task, She learnt how to find solutions on her. There was creative thinking as skill."
2556,4399,"on this week, each team member took up duties and responsibilities assigned to them and performed well in that regard. yes, there were changes on the time difference in Canada and this delayed the start of our workshops  and as per the failure of the gather town as a tool for monitoring and smooth interaction between interns and students, interns resorted to uploading students assignments on a drive."
2557,4400,"Simon has successfully completed this week's tasks. For some reason, he switched from coding to netwoking and he's doing well."
2559,4402,"A successful week, everything was delivered on time."
2560,4403,More experience on the job will help him get comfortable working with third-party services and API's.
2561,4405,all tasks were performed to perfection
2562,4411,Stacey is doing well. She has completed this week's tasks without any challenge.
2563,4412,The tasks and activities were successfully completed with no further errors. The mentioned systems are working and in good condition.
2564,4415,"To avoid injuries and other minor issues, I encourage Simon to be careful when working with PCs and networking equipment"
2566,4417,"Apart from power black outs, Simon has successfully completed this week's tasks."
2567,4418,I encourage Simon to perfect linux because it's a very good operating system in terms of security.
2568,4419,"To avoid minor injuries, I encourage Simon to always be careful when dismantling desktops."
2569,4420,Simon has perfected Cisco IOS commands. He can now configure routing protocols on layer 3 devices with ease.
2570,4421,Do more research about linux systems.
2571,4423,Her learnability has been high when it came to understanding GIT and PHP skills
2572,4424,Matthew is advised to pay attention to details
2573,4425,"undoubtedly, all these tasks mentioned were to be done and was done perfectly with relevant efforts put in place by Herbert and team members. coding was our last workshop and I'm proud of the team for seeing this through despite the challenges that were uncontrollable on our side."
2574,4426,you are encouraged to read more about windows servers
2575,4427,you are encouraged to keep practicing and reading more.
2576,4429,Challenges noted and will be addressed
2577,4430,the report was reviewed and guidance was provided.
2578,4431,Clarissa has started internship and she is doing well. We look forward to equipping her with hands-on skills in Networking and Systems Administration
2579,4432,"Apart from one minor incident, Clarissa has successfully completed this week's tasks."
2580,4433,She come now interconnect and configure layer 2 & 3 devices with ease.
2584,4437,"Been punctual, on time and selfless when it came to finishing her tasks."
2585,4438,Support for the active directory cleanup project is commended
2586,4440,"Herbert learnt how to fully use the canva.com tools to start working on his workshop manuals. He has also collaborated with his colleagues to complete the activity reports, Bi-Weekly reports and the Final project reports. Once again thanks for the great work Herbert."
2587,4441,Herbert has successfully completed all the manuals for the workshops that he participated in. He has also completed his final internship report which was officially signed and stamped by me. All tasks that were assigned to him have been completed to our expectations. Herbert has been a wonderful intern and we appreciate his commitment to completing his internship and for being a good team member to his colleagues.
2589,4443,I encourage Kenneth to get used to debugging coding errors because it's part of coding.
2591,4445,Identified challenges will be addressed during Matthew's session with the system Administrator in charge of active directory
2592,4458,Commended for support during Preventive Maintenance
2594,4484,"He managed to always report on time, and get we taken through the entire company rules and regulations"
2595,4485,"This was done from Jinja at one of our techparks.
He performed really well on the server rack assembly."
2596,4488,"The jituganda.com website was already up and running, all we needed was the maintenance and its completion"
2597,4489,Nice work
2599,4491,"He has done great work at writing documentation and making diagrams.
Completed all tasks that have been assigned to him."
2600,4492,"Still punctual. He has a good project idea. He maintains demonstrating exceptional computer skills.
He is highly appreciated by his colleagues."
2601,4493,"The attendance for this week has been made online.
He has continued to maintain a good working relationship with team members he was assigned too. Asks to learn and has been attentive during all the training."
2602,4495,IT Help desk managed well.
2603,4496,all pending tasks were accomplished by Edwin
2604,4497,all tasks were perfectly done by edwin
2605,4498,all tasks executed to perfection
2606,4499,all tasks were done by Edwin without supervision
2607,4500,all tasks were were excepptionally done
2608,4501,all tasks well done
2609,4554,Malcolm has successfully finished the first week of internship. I encourage him to always contact the Trainer incase of any difficulty.
2611,4556,"Jeremiah has started internship. We are going to equip him with hands-on skills and practical competence in Networking, Coding, PC repair & software maintenance for the next 6 weeks."
2613,4564,Winnie has started internship and she is doing well. We are going to equip her with hands-on skills for the next 6 weeks.
2614,4567,Brian has started internship and he is doing well. We are going to equip him with hands-on skills for the next 6 weeks.
2615,4568,Richards has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2617,4572,Desire has started internship and she is doing well. We are going to equip her with hands-on skills for the next 6 weeks.
2618,4573,"Despite a few challenges, especially transport costs, Keneth has managed to  complete the first week of internship. We wish him the very best."
2619,4574,Happy With The Progress but you need to improve problem solving skills and focus on thinking outside the box on  some solutions to simply  understand business logic better!!!! good Go Peter
2620,4575,Watson has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2621,4577,Joanita has successfully finished the first week of internship. I encourage her to move with friends after training sessions.
2622,4578,Mark has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2623,4580,"Despite a few challenges, Powell has managed to complete the first week of internship."
2625,4583,"Despite a few challenges, Levin has managed to complete the first week of internship. I encourage him to always contact the Trainer incase of any difficulty."
2626,4584,"Azah has started internship. We are going to equip her with hands-on skills in Networking & Systems Administration, Coding,  PC repair & Software Maintenance."
2627,4588,Rajab has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2629,4591,Ibrahim has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks. I encourage him to  buy his personal PC tool kit.
2630,4592,"Despite a few challenges, Derick has managed to complete the first week of internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks."
2631,4593,Bonny has managed to complete the first week of internship. I encourage him to get used to performing PC tests because that's what technicians do. He should also contact the Trainer incase of any difficulty.
2632,4595,Apollo has started internship and he's doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2633,4596,Ahmed has started internship and  he is doing well. We are going to equip him with hands-on skills and practical competence.
2634,4597,"Derrick has started internship and he is doing well. We are going to equip him with hands-on skills in Coding, Networking and systems Administration, PC repair and software maintenance for the next 6 weeks. ."
2635,4598,"Michael has successfully completed the first week of internship. For practice purposes, I encourage him to buy a PC tool kit and to always contact the Trainer in case of any difficulty."
2637,4602,"introduced to website designing, 
inquisitive"
2638,4603,"Good Time Management Skills

She demonstrated goog computational ability."
2639,4604,Kisa has started internship. We are going to equip her with hands-on skills and practical competence for the next 6 weeks.
2640,4605,She demonstrated great technical ability and she managed to completely recover data and as well remove computer windows login password
2641,4606,"Mmiiro was extremely eager to learn and take on new challenges. 
He was very comfortable in speaking with the team over the zoom. However,
meeting face to face with our other team, he was a little hesitant at first until his
confidence was built up.
He also found a lot of challenges getting used to the Linux environment"
2642,4608,"Despite some challenges, Mark has managed to complete the first of internship. We wish him the very best."
2643,4611,Iffah has started internship and she is doing well so far. We are going to equip her with hands-on skills and practical competence.
2644,4612,Noellah has started internship and she is doing well. We are going to equip her with hands-on skills and practical competence for the next 6 weeks.
2645,4613,Mark has started internship. We are going to equip him with hands-on skills and practical competence for  the next 6 weeks.
2646,4614,"Yiga is already conversant with some machine learning models especially for computer vision. I asked him to re -implement a training pipeline for an image classification task. I was very impressed by how fast he has adopted the new technologies, especially using tensorflow on Google colab and he executed the task exceptionally. I believe due to his quick learning curve, we shall be able to accomplish alot over the next few weeks."
2650,4620,"Timothy has started internship and he is doing well. His sessions were interrupted because of power black outs in our area. Fortunately, we have a stand by generator."
2651,4621,"Good time management.
Excellent knowledge in areas outside his major."
2652,4622,"Despite transport costs, Philip has managed to complete the first week of internship. I encourage him to plan his movements a bit early so that he can spend less on transport."
2654,4624,"Great work Angela. The dedication being put into the tasks given is wonderful. Keep it up. 

Looking forward to this week's output"
2655,4625,"Great work Deborah. The dedication being put into the tasks given is wonderful. Keep it up. 

Looking forward to this week's output"
2657,4628,The student completed the abovementioned tasks satisfactorily.
2658,4629,Lukia has started internship and she is doing well. We are going to equip her with hands-on skills and practical competence.
2659,4630,"Despite a few challenges, Resty has managed to complete the first week of internship. We are going to equip her with hands-on skills for the next 6 weeks."
2660,4631,The student completed the abover mentioned tasks satisfactorily.
2661,4632,Mercy has successfully completed the first week of internship. I encourage her to always contact the Trainer incase of any difficult concept.
2662,4633,"The intern has actively worked to improve his technical skills in an area that presented a personal challenge, networking.
He is able to handle constructive criticism well and use it to improve where necessary.
The intern has been able to quickly create rapport with office colleagues and works well in a team."
2663,4634,"Despite a few challenges, John has completed the first week of internship. I encourage him to plan his movements a bit early so that he can spend less on transport."
2664,4635,"Great work Peter. The dedication being put into the tasks given is wonderful. Keep it up. 

Looking forward to this week's output"
2666,4640,"Allan is agile, his commitment to IT work is promising and we are sure by the end of his internship he will be in a good shape professionally."
2667,4641,"Priscilla is a hardworking person. Plus, she keeps time."
2668,4643,Alex has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2669,4644,Edwin has successfully completed the first week of internship. We are going to equip her with hands-on skills and practical competence for the next 6 weeks. I encourage Edwin to plan his movements a bit early so that he can spend less on transport.
2670,4645,"Since she reported this week, we started with the basics"
2671,4646,"Student has a positive attitude towards assigned tasks , she is well composed and has good interpersonal skills"
2672,4647,"-Got to learn how to write an official Ministry report specifically its structure and details especially using non-technical language to explain technical details.
-Got familiar with the Uganda Broadband policy."
2673,4648,Samuel has started internship. We are going to equip him with hands-on skills for the next 6 weeks.
2674,4649,"No comment for the first week since we have not had any work related interactions, the onboarding has also not yet started."
2676,4652,"No comment for the first week since we have not had any work related interactions, the onboarding has also not yet started."
2677,4653,"The intern was welcomed and taken through the Ministry's structure and functions of the department in which he is attached. The supervisor informed him of her expectations from the internship and also his expectations were received to inform the design of the training program / schedule.

The intern was tasked to read more about the Ministry and her Agencies to improve on his understanding of the sector and its role.

The Supervisor was to design and share the training schedule for the intern."
2678,4654,Aaron has started internship and he is doing well. We are going to equip him with hands-on skills for the next 6 weeks.
2679,4656,"Angel has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff.
she Demonstrates �team player� behavior views individual success as imperative to Boosted Technologies' success.
Angel is Direct, straightforward, honest and polite.
She Looks for ways to streamline procedures to improve efficiency and work relations with in the company. 
Angel has Always asked questions and seeked guidance when not sure of what to do throughout the week. She has managed the intern emails well and updating the company's financial records. She is has an outstanding performance."
2680,4657,Polycarp has started internship. We are going to equip him with hands-on skills and practical competence.
2681,4658,"Erina has started internship, and she is ready to acquire new skills. I encourage her to always contact the Trainer incase of any difficulty."
2682,4659,"Yiga has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff."
2683,4660,"Well done Cathy, we have shared with her about the system she will be developing and the functionalities, and as she has stated by the end of first week, I would login and even create batch and still see the batch created in the table.

we are moving on well basically"
2684,4661,"Eluk has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff."
2685,4662,"-Knows how to use asana,
-He has not taken on any task
-He didn't pay attention to details"
2686,4663,"Yes, he is not a bad boy according to what i saw because he is serious in what he is doing he even wakes up early in the morning and he always be the first at the entrance, but am still observing him since it was the first week and he managed to help us because someone came from KUMUSOFT company and they taught him how to do intergration he learnt it well he is a fast learner according to what am seeing"
2687,4665,"Brian has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff."
2688,4666,"-Attends meetings and collaborates 
-He is active in his current task
-Punctual and keeps time"
2689,4667,Miss Nakityo noted down the challenges we faced during the zoom session and suggested possible solutions to the Online Presence Manager on how they can be over come.
2690,4668,Dickens has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2691,4669,"-Open to learning and quick in understanding the task
- Punctual and keeps time
-She is confident and behaves well remotely."
2692,4670,"Good progress addressing pending issues especially identifying those bugs not included in the previous bug list.
Ensured this timely delivery of tasks is maintained.
Nice to see progress on setting up the team on-boarding (Vincent). 
consider pivotal tracker as an option for project management."
2693,4673,David ha started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2694,4674,Elizabeth has consistently arrives to work on time in the first week of orientation.
2695,4675,He has shown amazing learning capability to implement the data analytics starter task this week. I am impressed as he did not have a background in using pandas and matplotlib which were the 2 key packages for accomplishing the task. This should help him get an idea of some of the kind of work typically done at this research lab.
2696,4676,Paula has started internship and she is doing well. We are going to equip her with hands-on skills and practical competence.
2697,4677,The progress is impressive.
2698,4678,Noel Was able to complete the introductory concepts in regards to the Framework being used (Angular)
2699,4679,Hilbert has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2700,4680,"Whitney has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff."
2702,4684,"good progress, we decided to first go slow as she understands the foundational principles. She is copying on well."
2703,4685,"Self-appointed as supervisor.
An active contributor and loves collaborating
Keep all tasks organized in asana."
2705,4687,"Catherine has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff."
2707,4689,"the student was gradually improving, abiding by instructions and being positive towards learning."
2708,4690,"-Cooperates well with other work colleagues 
-Keeps time
-Adapts easily with new technology"
2709,4691,Francis has consistently arrives to work on time in the first week of orientation.
2710,4692,"Despite a few challenges, Owen has managed to complete the first week of internship. We are going to equip him with hands-on skills and practical competence."
2711,4693,"Vivian has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff."
2713,4696,Udoh has started internship. We are going to equip him with hands-on skills and practical competence for the next  6 weeks.
2714,4697,Collins has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2715,4698,Innocent has started internship. I encourage him to get used to the distance since internship is only for 6 weeks.
2716,4699,"Ambrozio has successfully completed the first week of internship. we are going to equip him with hands-on skills and practical competence for the next 6 weeks. For practice purposes, I encourage him to buy his own PC tool kit."
2717,4700,Good environment setup for development
2718,4701,Nicholas has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2719,4702,"Appointed as Team Leader for Software Development.
He is a distinguished software developer.
He loves coding and keeps time, and performs any other duty without supervision."
2721,4704,"Jacintah has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff. 
For internet, may be it is limited but not poor. We have a good internet connection in Uganda."
2723,4706,Mathew has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2724,4707,"The first,  He was given some books to research about different CCTV camera installation."
2725,4708,"-Completes tasks in time and delivers
-Collaborate with colleagues in asana
-Adapts easily with new technologies"
2726,4709,"Moreen has successfully completed the first week of internship with out any challenges, and she is doing well. We are going to equip her with hands-on skills and practical competence for the next 6 weeks. I encourage her to buy her own PC tool kit."
2727,4710,"Good progress,got no hardships introducing her to the the language"
2728,4711,"Innocent has started internship and he is doing well.  We are going to equip him with hands-on skills in Networking & Systems Administration, Coding and PC repair / software maintenance."
2729,4713,This was a blended individual and team activity and the personal demonstrated good performance at achieving tasks in a timely manner.
2730,4714,"Pays good attention during training sessions,
Sharp and learns faster,
Manages time well,
Dressing code is very good."
2731,4716,this was an introductory week for the student to understand the organizational setup
2732,4717,"Appointed as Team Leader for Mobile Application Development.
He is committed and dedicated to work.
He loves fixing bugs."
2733,4718,Jesca has been an engaging intern.. Follows instructions.
2734,4721,David is already well vast with the basics of python and I tasked him right away to conduct some analysis with pandas. I am impressed and satisfied with the submissions made with the data exploration task and look forward to working with him over the next few weeks.
2735,4722,Dodi has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2736,4723,"Keeps time and active staff in Web Development Team
Open to learning new concepts in emerging technologies."
2737,4724,Surprisingly she accomplished so much in a short period of time
2738,4725,"Hans has successfully completed the first week of internship, and he is doing well.  We are going to equip him with hands-on skills and practical competence for the next 6 weeks. To become a better PC technician, I encourage him to buy his own PC tool kit."
2739,4726,"-She is flexible and willing to take on the task
-Punctual and attends all meetings
-Adapt easily with the project management tools asana and Trello"
2740,4727,"Martin is has been collaborative throughout this week. 
Has kept maintained a regular routine 
However, it was observed he personally didnt have much more skills required to get works done in the programing / technology stacks that we assume so common on the market ie PHP and Javascript programing."
2741,4728,Brian has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2742,4729,"Ronald has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff."
2743,4731,Rymon has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2744,4732,"Reginah has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff."
2745,4733,"Despite the distance to Stratcom, Duncan has managed to finish the first of week of internship. We wish him the very best."
2746,4734,"the student was gradually improving, abiding by instructions and being positive towards learning."
2747,4735,"Gilbert has consistently arrives to work on time in the first week of orientation.
Has Maintained good working relationships with fellow interns and staff."
2749,4739,"Joshua has started internship. We are going to equip him with hands-on skills in Networking & Systems Administration, PC repair & software maintenance for the next 6 weeks."
2750,4740,"Despite power black outs in our area, Francis has managed to complete the first of week of internship. Fortunately, we have a stand by generator. We are going to equip him with hands-on skills and practical competence."
2751,4741,"Despite a few challenges, Givious has managed to complete the first week of internship. I encourage him to get used to the distance because internship is only for 6 weeks."
2752,4742,Orientation done smoothly. Brian has been introduced formally to what actually occurs in a network operating center.
2753,4743,"Alex has started internship. We are going to equip him with hands-on skills in Networking & Systems Administration, Coding, PC repair & Software Maintenance for the next 6 weeks."
2755,4745,"Time management is excellent, 
Active and complete assignments on time,
Pays attention during sessions and an active participant (Not quiet and dormant)."
2756,4746,"He found things strange but well, he didn't hesitate to take them on."
2759,4751,"He is an engaging Man.
Collaborative and goal oriented."
2760,4754,"He was introduced to the organisation,  oriented and introduced to website designing"
2761,4755,"Alvin has started internship. We are going to equip him with hands-on skills in Networking & Systems Administration, PC repair and Software maintenance, and Coding."
2762,4756,Tonney has been compliant with the first week.
2763,4758,George has successfully completed the first  week of internship. I encourage him to maximize the time at Stratcom to perfect all the practical concepts.
2764,4759,introduced to website designing and database management
2765,4760,"Despite a few challenges, Christopher has managed to complete the first week of internship. I encourage him to always contact the Trainer incase of any difficulty. I also encourage him to practice Cisco IOS  basic commands using simulators."
2766,4761,"Appointed as Team Leader for Web Development.
Active in Advanced web development.
Follows up on the upcoming task in Asana."
2767,4762,"Appointed as Team Leader for Data Science.
Active in Advanced web development and Data Science
He is perfect for skype communication and keeps time."
2768,4763,Jovan has started internship and he is doing well. I encourage him to find a way of memorizing the color standards for ethernet cables. (cross over and straight through)
2769,4764,"He completed all tasks,created a good responsive clean code"
2770,4765,"Bhan has started internship. For practice purposes, I  encourage him to buy his own PC tool kit."
2771,4768,"Committed to work and logins on time.
He has a clear goal for a given task and completes work on time"
2772,4769,Aber Vanessa is doing well as an intern at Techademics Uganda Ltd. She has understood most of the practical skills taught. Hope she will do better in the second week of internship.
2774,4771,he is a good listener as he does what he is instructed to do after knowing something about it
2775,4772,"Committed to software development and has experience in Laravel.
He keeps time and an active collaborator 
Pays attention to details."
2776,4774,Fantastic progress.
2777,4775,"Benedict has successfully completed the first week of internship. I encourage him not to compare himself with other interns, but to concentrate and focus on improving his hands-on skills."
2778,4776,"I commend his regular attendance, attention to instructions and his ability to think and come up with ideas that other team members base on to tackle their tasks allocated.
However, the technology stacks used at Boosted are completely new to him and it is observed that he had little programing knowledge limited to C and of which C for class. However, he is good at trying and practicing. Engaging him more to hands on with other teams shall be of good benefit and later on he shall be productive to the company as expected. He will have to deliver."
2780,4779,"In this week start of his internship, he was punctual and proved attentive and interested in software issues.
He even cracks software jokes. That was amazing for other team members at Boosted."
2781,4780,The internship had not yet kicked off.
2782,4781,"Communicates well with colleagues
Adapts easily to new technologies (Asana)
Keeps time"
2783,4782,He's understanding the practical part.
2784,4783,"This was the beginning of her intership, we spent this week orienting her and letting her get used to our work environment. However, she was so promising and took initiative to get to know things."
2785,4784,"He joined with long hair. It was hard to differentiate him from other Bwaise people.
However was advised to make him. self neat next week and decent."
2786,4785,"I'm really happy with your determination to finish these tasks of setting up the environment and application deployment on UAT as well. I know it wasn't easy for the first time, but I knew you could do it. Your helpful attitude makes it clear that you can continue to take on new challenges and grow in the profession . Thank you for your extra effort."
2787,4786,David has started internship and he's doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2788,4787,Jonathan has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2789,4791,Wafula Emmanuel successively led a group of students through  PC hardware and components under my supervision.
2790,4792,Your learning velocity with regard to git is very commendable. Keep at it!
2791,4795,he is a dedicated worker as he keeps time and i am sure if he keep up the determination will become very good at what he does
2792,4796,"She has been an engaging intern.
In the first week, she has exhibited team cheering skills.
Her presence in her teams add some more life."
2793,4799,He reported on Time and attended the Orientation and Induction Training.
2794,4801,Halimah has been oriented and given the first set of tasks which involves EDA (Exploratory Data Analysis) with pandas. I look forward to working with her
2795,4802,"-He has good workplace ethics
-Open to learning and committed"
2796,4803,"The report developed by the student was a very good start. He showed good potential in research through the wide-array of information he managed to acquire from desk review of available online and hard copy documents. The next step is to analyze the findings from his research on the broadband policy. This will enable him appreciate the interventions being undertaken to help solve problems facing communications in our country.  
The aim of this week's tasks is to understand the framework within which the use of computers operate and also get appraised on regulatory tools and frameworks for communications in the industry."
2797,4804,"The student was a quick learner and was able to jump in very quickly. He showed a
lot of imitative in wanting to learn and competed all of the tasks we gave him in a
timely manner."
2798,4805,"First week of her internship, she has been an engaging team member"
2799,4806,Student is punctual and follows instructions.
2800,4807,"Set development/testing environment for the web-application.
User module of the Legal Management system completed.
Interested in learning more about development."
2801,4808,introduced to the organisation and website designing
2802,4809,"This week start, Jonah has been responsive to company calls. I expect all to be better the coming week."
2803,4810,Natasha has completed the python starter course to get familiar with the programming language. This is critical for her to accomplish the tasks moving forward
2804,4812,"We dont work with groups Here.
We work with teams"
2805,4813,Showed high levels of ingenuity and willingness to learn this week
2806,4814,Swaib has successfully completed the first week of internship. I encourage him to move with friends after training sessions.
2807,4815,"-She is active and committed to completing tasks on time
-She is well behaved and attends all meetings
-Pays attention to details"
2808,4816,Alex is doing well at Techademics Uganda Ltd. He has understood most of the practical skills we have taught this week. We hope he will do better next week.
2809,4817,Impressive. He's doing well here at Techademics Uganda Ltd
2810,4818,Michelle has started internship and she is doing well. We are going to equip her with hands-on skills and practical competence for the next 6 weeks.
2811,4819,He proves teachable.
2812,4820,Not only hard working but also focused.
2813,4821,"For the first week, Emmanuel was introduced to the Baylor-Uganda staff for easy interactions. He has provided IT Support as well as updating the IT Assets Inventory. As he gets familiar with the environment, we shall assign him more tasks especially in systems development as well as end user support."
2815,4827,Isaac was able to complete the introductory concepts in regards to the Framework being used (Angular)
2816,4830,"Edgar has started internship and he is doing well. We are going to equip him with hands-on skills in Networking & Systems Administration, PC repair & Software Maintenance and Coding for the next 6 weeks."
2817,4831,He was engaging throughout this week.
2818,4835,The student was introduced to Database management systems
2819,4836,"He has been compliant throughout the week.
he proved biased with the software development."
2822,4840,"Charlotte has started internship. We are going to equip her with hands-on skills in Networking & Systems Administration, Coding, PC repair and Software Maintenance."
2823,4841,"Always absent.
Not compliant"
2824,4842,"Agnes has started internship, and she is doing well. I encourage her to plan her movements a bit early so that she can spend less on transport."
2826,4844,The student was introduced to Database management systems
2827,4845,The student was introduced to Database management systems
2828,4847,"Introduction and conduct with team mates so far good
started off with website development
hardware integration repair and maintenance to be done alongside webdevelopment"
2829,4854,"Maria has started internship.  Apart from transport costs, she is doing well and ready to acquire new skills."
2830,4855,He is hard working and tasks were done to satisfaction
2831,4856,"Tasks were successfully completed and without any big challenge.
He is a good team player"
2832,4858,"the student was gradually improving, abiding by instructions and being positive towards learning."
2833,4859,He is very active and eager to learn.
2836,4864,Orientation week and introductions of the team to the ICT Environment
2837,4865,Ms. Rashidah Magezi Tumukunde is a new inter-student who joined our ICT- Department on 6th June 2022. She is a social character that has shown interest in Learning the work environment. We encourage her to ask as many questions that she finds fit.We look forward to week 2 of her internship.
2839,4867,Hellen exibited great people skills in her first week and is adapting well to the evnironment
2840,4870,Harold has started internship. We are going to equip with hands-on skills and practical competence for the next 6 weeks.
2841,4871,Fazil has started internship and he is doing well. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2842,4874,"Mariam's progress has been good so far and she is willing to learn, regarding that she is a programming background and now has to deal with issues of Systems Administration, being the Department she has been assigned is a Service Delivery Department"
2843,4877,Supervised very well and the tasks completed very well.
2844,4878,All the tasks were well excuted
2845,4879,Ronald has started internship. We are going to equip him with hands-on skills and practical competence for the next 6 weeks.
2847,4883,Willing and committed to work and learn
2848,4884,It's commendable how you've adapted to remote work so quickly.
2849,4886,He was engaging through this week.
2850,4887,A promising student because he enjoys learning and he likes to discover new ideas
2851,4888,Jovan is very organised and grasps system easily. He is showing a lot of imitative in wanting to learn and completes all tasks given to him in a timely manner.
2852,4889,This was an introductory week to help the intern be familiarized with the organizational setting.
2853,4890,"Always attends on time,  started in website designing"
2854,4891,The student was exposed to the service management aspect of IT and how different it is from infrastructure
2855,4892,Look at More Of The Latest UI frameworks like Tailwind and understand how their blueprints work perhaps so far so good.
2856,4893,"this was an introductory week to help the intern understand the organizational  setup, how different departments support each to deliver IT services to the citizens"
2857,4895,Levin is doing well. I encourage him to always contact the Lead Trainer incase of any challenges (s).
2858,4896,Olivia has been able to work and complete on all assignments she had this work
2859,4905,"Mutooro is a quick learner and his adaptability to new technologies has been good throughout this week.
He has his output well calculated regardless of the new development environment."
2860,4906,"I am satisfied with the submissions this week, especially the visualizations that help to complement the statistical analysis. These skills are critical in learning how to handle data."
2861,4915,"Always willing to learn new skills and practice.

Surveyed the Network of WEB INFO-NET (U) LTD and Terminated the Straight through and cross-over cable."
2862,4916,Very Good  code of Conduct
2863,4919,Challenged by the Laptop
2864,4920,"Racheal takes the initiative and gets out of her way to show excellence in her learning and assignments, and invests more time in learning."
2865,4924,"Obedient young man, enthusiastic, and capable."
2866,4926,Eager to learn and develop computing skill
2867,4928,Highly attentive student with great attention to details
2868,4929,"He managed to recover data from a desktop computer.
Demonstrated good analytical thinking ability."
2869,4930,"Well-mannered and good code of conduct.
Good Time management skills.
Managed to recover deleted data from the computer"
2870,4931,"Active and good listening skills.
He successfully conducted structured cabling and terminated the patch panel.,"
2871,4932,"Good Attention to detail and Computer Networking Knowledge.
Reported on Time"
2872,4933,"This week, I observed Andrew was eager to learn and quick to do what was expected of him. I am hoping it stays that way."
2873,4940,Student was introduced to the System to be developed.
2874,4941,Ms. Nakityo recorded down the challenges we faced in the zoom sessions and put forward solutions to overcome them.
2875,4942,The student was extremely eager to learn and take on new challenges.
2876,4943,Shadia has started internship and she is doing well. I encourage her to plan her movements a bit early so that she can spend less on transport.
2877,4947,Handled Database and Application development
2879,4953,"Mariam has started internship. We are going to equip her with hands-on skills in Networking & Systems Administration, Coding, PC repair & software maintenance for the next 6 weeks."
2880,4954,"The intern was taken through the structure and functions of the Ministry at large and specific functions of the department of ICT Research and Development the department which Lorna Mbeiza is attached to.  

The was added to the Ministry team working on the redesign of the Ministry Website. This is to allow her learn the programming languages used by government in the design of systems, allow her link theory to practice and also learn project management skills; analysis of information systems and finally team work. This project is expected to be completed in one month so the intern will be working with the team for one month alongside other tasks / training.

The intern was also given  a brief of the ICT policies and laws which need to be referred to when developing systems for the users. The Policies have guidelines which need to be put into consideration by all ICT practitioners.

The intern was also taken through the systems used at the Ministry for service delivery and information management. This was to give her a clear picture of what is expected of a system in terms of functionality and system security."
2881,4955,The Android application development was not part of his tasks though. He was advised to make more reading and engagement with PHP and MySQL programming as it seemed so strange on introducing it to him.
2882,4957,He is willing to learn and add on his skills.
2883,4958,Patricia expressed interest to learn what she does not know and finished tasks as requested.
2884,4959,The student shows great initiative in developing the tasks given to him by the company. All artifacts produced by Peter in the DAX eCommerce platform Requirements Gathering have been very impressive and helpful. He is an excellent student and quick learner.
2886,4961,Emmanuel is willing to learn and add on his skills. He has expressed interest in data science through doing self tests on different datasets. We look forward to working with him on our Data manipulation system.
2887,4962,"She quickly adopted to the work environment. 
Her assignment to setup a coding environment on her computer was successfully done."
2888,4963,Receptive and eager to acquire knowledge and develop skills
2889,4964,The student shows great initiative in developing the tasks given to her by the company. All artifacts produced by Debrah in the DAX eCommerce platform Requirements Gathering have been very impressive and helpful. She is an excellent student and quick learner.
